id,ambient_humidity,baking_duration,cooling_period,cream_fat_content,egg_temperature,egg_yolk_count,final_temperature,lemon_zest_ph,origin,oven_temperature,preheating_time,salt_ratio,sugar_content,vanilla_extract,quality_class_binary
2475,80.0,28.0,23.0,98.5,56.0,9,114.0,3.3,Porto,123.0,240.0,77.43,17.6,6.6,0
2476,78.0,43.0,0.0,99.4,,13,72.0,3.4,Porto,68.0,188.0,56.93,16.4,5.1,1
2477,72.0,24.0,29.0,94.1,87.0,13,194.0,3.2,Lisboa,197.0,182.0,26.08,38.7,6.3,1
2478,54.0,33.0,15.0,97.4,68.0,13,265.0,3.4,Lisboa,247.0,170.0,25.75,21.0,7.8,1
2479,56.0,43.0,0.0,98.5,54.0,10,117.0,3.4,Porto,108.0,205.0,82.19,19.3,7.1,0
2480,47.0,17.0,29.0,96.7,38.0,11,169.0,3.1,Lisboa,171.0,218.0,31.31,22.4,6.0,1
2481,78.0,19.0,29.0,95.9,20.0,11,94.0,3.1,Lisboa,92.0,174.0,26.84,6.9,3.2,0
2482,69.0,48.0,19.0,98.0,40.0,10,127.0,3.2,Porto,123.0,286.0,78.6,25.0,4.8,1
2483,74.0,20.0,38.0,99.2,94.0,12,203.0,3.1,Lisboa,203.0,202.0,24.09,16.6,4.4,0
2484,43.0,23.0,36.0,100.0,79.0,9,331.0,3.1,Lisboa,336.0,217.0,65.75,149.3,4.9,1
2485,46.0,21.0,58.0,100.0,84.0,10,322.0,2.9,Lisboa,319.0,312.0,45.88,81.1,6.7,1
2486,70.0,30.0,32.0,97.6,56.0,10,297.0,3.2,Lisboa,304.0,181.0,48.46,8.9,7.7,1
2487,68.0,47.0,17.0,95.6,40.0,9,171.0,3.3,Porto,165.0,208.0,101.85,18.8,6.5,0
2488,44.0,27.0,20.0,99.8,62.0,9,283.0,3.1,Lisboa,295.0,172.0,44.12,155.6,4.3,0
2489,69.0,25.0,34.0,97.5,78.0,13,,3.3,Lisboa,210.0,216.0,46.42,27.3,5.3,1
2490,52.0,35.0,38.0,101.1,51.0,10,239.0,3.2,,242.0,248.0,73.69,28.2,6.2,0
2491,75.0,28.0,49.0,99.8,125.0,9,300.0,3.1,Lisboa,301.0,253.0,44.54,141.6,5.4,0
2492,53.0,23.0,43.0,100.9,110.0,11,286.0,3.4,Lisboa,277.0,239.0,43.73,20.0,5.0,1
2493,64.0,24.0,27.0,95.8,154.0,10,290.0,3.3,Porto,297.0,173.0,66.69,133.4,5.3,1
2494,71.0,23.0,9.0,97.6,83.0,9,258.0,2.9,Lisboa,246.0,197.0,53.01,109.7,6.1,1
2495,60.0,20.0,31.0,101.2,90.0,12,177.0,3.5,Lisboa,180.0,172.0,35.25,10.2,4.4,0
2496,62.0,25.0,34.0,97.1,59.0,10,140.0,3.3,Porto,136.0,275.0,67.65,18.5,13.1,1
2497,76.0,20.0,79.0,97.1,49.0,10,287.0,3.5,Lisboa,292.0,212.0,45.69,8.1,5.1,0
2498,56.0,38.0,11.0,100.4,32.0,11,91.0,3.4,Porto,102.0,235.0,66.87,24.6,6.2,1
2499,75.0,34.0,28.0,98.0,26.0,10,86.0,3.3,Porto,82.0,237.0,70.5,19.6,5.2,1
2500,77.0,38.0,4.0,97.9,30.0,10,76.0,3.2,Porto,82.0,238.0,82.32,19.9,4.3,0
2501,44.0,22.0,22.0,98.3,68.0,10,267.0,3.3,Lisboa,263.0,184.0,35.72,52.3,3.3,1
2502,46.0,21.0,12.0,99.4,129.0,,404.0,3.4,Lisboa,416.0,181.0,34.52,14.1,4.5,1
2503,70.0,22.0,19.0,99.7,69.0,10,201.0,3.0,Lisboa,216.0,194.0,41.49,12.1,4.5,1
2504,60.0,23.0,51.0,101.4,102.0,9,327.0,3.2,Lisboa,340.0,197.0,52.53,80.0,4.6,0
2505,62.0,20.0,19.0,100.1,116.0,9,280.0,3.1,Lisboa,267.0,185.0,46.65,122.3,4.1,1
2506,76.0,20.0,37.0,96.8,49.0,12,179.0,3.4,Lisboa,171.0,181.0,21.72,31.9,4.9,0
2507,54.0,19.0,26.0,96.6,90.0,11,272.0,3.4,Lisboa,272.0,207.0,31.56,14.5,5.3,0
2508,73.0,24.0,48.0,97.6,50.0,10,237.0,3.0,Lisboa,235.0,224.0,30.91,15.2,3.7,1
2509,50.0,30.0,19.0,97.4,46.0,11,106.0,3.3,Porto,106.0,199.0,69.93,23.4,5.8,0
2510,53.0,29.0,15.0,98.4,64.0,13,191.0,3.3,Lisboa,182.0,213.0,28.4,20.1,5.6,1
2511,56.0,28.0,34.0,98.0,28.0,12,230.0,3.3,,236.0,211.0,32.39,49.8,7.9,0
2512,73.0,24.0,30.0,96.2,103.0,11,300.0,3.3,,306.0,201.0,39.04,71.7,5.6,1
2513,58.0,37.0,24.0,98.7,44.0,9,234.0,3.3,Lisboa,240.0,169.0,52.29,45.0,4.9,0
2514,65.0,20.0,28.0,97.1,101.0,10,277.0,3.1,Lisboa,267.0,215.0,35.91,14.0,3.3,1
2515,51.0,44.0,0.0,100.0,52.0,10,137.0,3.5,Porto,138.0,208.0,124.66,55.1,7.1,0
2516,55.0,22.0,17.0,98.4,54.0,10,253.0,3.3,Lisboa,272.0,168.0,49.82,23.4,4.4,0
2517,75.0,20.0,31.0,99.0,54.0,10,186.0,3.4,Lisboa,186.0,172.0,37.72,35.7,4.9,1
2518,56.0,42.0,11.0,98.8,46.0,11,216.0,3.3,Porto,204.0,200.0,86.08,20.9,5.1,0
2519,67.0,28.0,37.0,97.2,22.0,11,109.0,3.1,Lisboa,105.0,217.0,49.65,121.9,4.0,1
2520,72.0,23.0,37.0,97.6,69.0,12,224.0,3.0,Lisboa,233.0,236.0,55.84,19.3,7.1,1
2521,76.0,26.0,52.0,101.1,66.0,9,162.0,3.3,Porto,175.0,304.0,89.71,25.7,8.2,0
2523,60.0,27.0,19.0,98.4,115.0,10,354.0,3.1,Lisboa,355.0,210.0,60.37,56.6,4.5,1
2524,74.0,21.0,26.0,96.4,85.0,10,250.0,3.3,Lisboa,247.0,236.0,48.3,92.7,5.1,1
2525,73.0,32.0,71.0,98.4,55.0,10,161.0,3.1,Porto,151.0,240.0,472.03,19.0,12.7,0
2526,45.0,28.0,56.0,96.5,119.0,9,332.0,3.0,,331.0,245.0,48.34,136.9,6.0,1
2527,41.0,26.0,21.0,99.7,84.0,9,301.0,3.1,Lisboa,292.0,190.0,67.09,183.7,5.0,0
2528,80.0,24.0,30.0,97.6,62.0,9,228.0,3.3,Lisboa,218.0,238.0,45.62,129.4,3.9,1
2529,56.0,23.0,28.0,97.2,101.0,9,324.0,3.2,Lisboa,331.0,186.0,35.13,154.6,5.1,0
2530,57.0,19.0,29.0,98.8,47.0,9,305.0,3.0,Lisboa,311.0,205.0,62.61,131.0,5.2,1
2531,76.0,21.0,29.0,97.0,95.0,12,218.0,3.2,Lisboa,225.0,209.0,47.64,77.6,6.0,1
2532,56.0,18.0,32.0,97.3,46.0,9,283.0,2.9,Lisboa,280.0,185.0,33.91,126.2,3.5,1
2533,75.0,27.0,29.0,99.6,76.0,13,169.0,3.2,Lisboa,181.0,201.0,34.39,38.2,6.4,1
2534,77.0,30.0,50.0,99.8,32.0,10,209.0,3.3,Lisboa,217.0,236.0,37.49,75.2,7.9,1
2535,56.0,32.0,47.0,99.7,42.0,9,309.0,3.1,Lisboa,301.0,199.0,45.38,79.6,3.6,1
2536,66.0,37.0,41.0,99.0,26.0,10,108.0,3.6,Porto,108.0,229.0,88.77,22.8,6.1,1
2537,61.0,29.0,40.0,95.0,31.0,10,84.0,3.3,Porto,91.0,280.0,69.5,26.2,8.0,1
2538,76.0,26.0,73.0,96.2,82.0,10,286.0,3.2,Lisboa,287.0,190.0,39.92,45.9,4.5,0
2539,68.0,23.0,41.0,97.9,32.0,12,138.0,3.0,Lisboa,147.0,246.0,33.54,14.5,5.8,0
2540,66.0,45.0,3.0,97.3,24.0,11,81.0,3.4,Porto,74.0,206.0,53.1,23.4,6.7,1
2541,70.0,30.0,14.0,95.9,63.0,9,289.0,3.3,Lisboa,289.0,181.0,44.12,129.2,4.8,0
2542,60.0,22.0,30.0,94.3,90.0,11,240.0,3.1,Lisboa,231.0,207.0,47.1,28.2,6.3,1
2543,50.0,28.0,25.0,102.3,76.0,9,289.0,3.1,Lisboa,308.0,194.0,61.07,119.5,5.4,1
2544,42.0,20.0,32.0,99.6,49.0,9,294.0,3.0,Lisboa,305.0,208.0,59.59,129.5,5.2,1
2545,42.0,26.0,15.0,97.7,112.0,9,320.0,3.1,,320.0,208.0,45.65,79.9,4.4,0
2546,70.0,27.0,43.0,104.2,48.0,11,116.0,3.2,Porto,104.0,292.0,55.89,14.8,9.0,1
2547,51.0,23.0,74.0,96.6,101.0,9,287.0,3.0,Lisboa,285.0,214.0,37.41,121.7,4.5,0
2548,44.0,24.0,35.0,99.5,138.0,9,389.0,3.1,Lisboa,393.0,179.0,49.22,126.0,4.1,0
2549,60.0,23.0,37.0,96.8,57.0,11,243.0,3.1,Lisboa,246.0,220.0,49.57,25.8,5.4,1
2550,79.0,25.0,35.0,96.6,75.0,9,303.0,3.2,Lisboa,301.0,243.0,40.15,99.6,4.9,1
2551,67.0,36.0,24.0,96.6,36.0,10,267.0,3.0,Lisboa,273.0,233.0,26.94,19.3,3.4,0
2552,76.0,24.0,50.0,100.8,71.0,9,267.0,3.0,Lisboa,269.0,227.0,58.15,201.3,4.4,0
2553,47.0,24.0,45.0,99.5,108.0,10,321.0,3.5,Lisboa,333.0,218.0,55.05,83.2,5.9,1
2554,76.0,18.0,29.0,96.7,126.0,,283.0,3.1,Lisboa,275.0,242.0,49.77,73.7,3.6,1
2555,78.0,22.0,39.0,101.9,119.0,9,350.0,3.2,Lisboa,365.0,197.0,44.31,79.7,4.6,0
2556,64.0,32.0,40.0,99.4,106.0,11,242.0,3.4,Lisboa,264.0,232.0,61.92,79.0,5.8,1
2557,75.0,46.0,1.0,98.6,24.0,9,108.0,3.4,Porto,97.0,228.0,75.66,19.1,5.3,0
2558,64.0,21.0,33.0,94.3,18.0,12,217.0,3.4,Lisboa,225.0,184.0,36.95,19.1,4.2,0
2559,65.0,25.0,57.0,,97.0,9,279.0,3.1,Lisboa,293.0,222.0,49.37,168.1,5.7,0
2560,79.0,31.0,23.0,97.7,96.0,11,244.0,3.2,Lisboa,241.0,191.0,34.21,52.0,4.4,1
2561,75.0,17.0,37.0,99.1,96.0,11,273.0,3.4,Lisboa,275.0,192.0,35.72,17.9,6.7,1
2562,45.0,33.0,23.0,102.2,66.0,9,205.0,3.1,Porto,208.0,276.0,93.6,28.2,5.5,0
2563,66.0,41.0,4.0,102.2,46.0,10,169.0,3.5,Porto,182.0,218.0,75.83,26.0,5.5,0
2564,64.0,24.0,40.0,98.1,30.0,11,262.0,3.2,Lisboa,252.0,212.0,48.3,17.1,6.9,1
2565,49.0,17.0,26.0,96.0,54.0,9,226.0,3.3,Lisboa,203.0,163.0,28.96,47.3,4.4,0
2566,61.0,22.0,27.0,97.8,96.0,11,220.0,3.2,Lisboa,231.0,242.0,29.96,43.2,3.4,1
2567,40.0,23.0,35.0,96.2,117.0,9,323.0,3.1,Lisboa,319.0,208.0,44.97,83.9,4.2,0
2568,52.0,37.0,14.0,96.5,36.0,12,81.0,3.4,Porto,93.0,189.0,65.36,23.8,6.2,1
2569,44.0,19.0,28.0,96.9,55.0,12,175.0,3.2,Lisboa,186.0,192.0,46.56,14.2,5.0,1
2570,67.0,25.0,21.0,98.7,77.0,11,275.0,3.0,Lisboa,266.0,221.0,27.08,64.6,3.6,0
2571,65.0,24.0,35.0,98.2,62.0,10,346.0,3.4,Lisboa,333.0,206.0,54.13,33.7,5.6,0
2572,47.0,23.0,19.0,95.7,144.0,10,313.0,3.3,Lisboa,319.0,194.0,42.29,57.1,3.5,1
2573,61.0,20.0,35.0,96.7,70.0,11,262.0,3.2,Lisboa,258.0,196.0,46.24,59.3,3.6,0
2574,63.0,51.0,55.0,100.9,85.0,9,276.0,3.2,Porto,277.0,240.0,117.46,20.6,7.0,0
2575,58.0,31.0,19.0,99.8,60.0,11,228.0,3.2,Lisboa,244.0,200.0,30.09,132.8,5.0,0
2576,54.0,35.0,57.0,99.7,48.0,10,136.0,3.2,Porto,145.0,350.0,87.63,25.8,6.1,1
2577,49.0,20.0,44.0,98.5,131.0,9,316.0,3.3,Lisboa,328.0,273.0,53.08,151.9,8.0,1
2578,71.0,18.0,35.0,101.8,75.0,11,200.0,3.0,Lisboa,199.0,211.0,34.78,12.8,5.7,1
2579,42.0,26.0,29.0,97.9,92.0,12,302.0,3.3,Lisboa,281.0,207.0,34.26,48.7,4.3,1
2580,79.0,22.0,39.0,99.7,52.0,13,153.0,3.1,Lisboa,145.0,219.0,29.34,19.7,6.4,1
2581,55.0,16.0,19.0,95.1,65.0,9,252.0,3.2,Lisboa,241.0,216.0,55.71,50.3,4.1,0
2582,62.0,30.0,21.0,99.6,36.0,9,192.0,3.1,Lisboa,186.0,210.0,96.75,107.2,4.8,0
2583,63.0,24.0,38.0,99.0,82.0,10,238.0,3.5,Lisboa,242.0,213.0,44.22,98.2,7.7,1
2584,47.0,22.0,32.0,94.0,90.0,9,248.0,3.3,Lisboa,261.0,204.0,46.46,188.2,3.8,0
2585,47.0,21.0,26.0,,85.0,13,207.0,3.1,Lisboa,228.0,209.0,26.27,92.9,3.6,1
2586,51.0,27.0,14.0,101.5,80.0,9,413.0,3.1,Lisboa,391.0,218.0,42.3,111.7,5.1,0
2587,70.0,19.0,31.0,101.1,72.0,11,296.0,3.4,Lisboa,308.0,220.0,65.18,15.6,4.3,1
2588,47.0,43.0,5.0,100.5,28.0,10,82.0,3.5,Porto,76.0,181.0,64.95,19.2,7.7,0
2589,55.0,20.0,29.0,98.7,52.0,12,187.0,3.2,Lisboa,191.0,178.0,36.85,118.8,3.5,1
2590,52.0,24.0,32.0,98.5,40.0,11,268.0,3.1,Lisboa,279.0,282.0,31.26,11.2,4.2,0
2591,71.0,30.0,62.0,99.0,150.0,9,340.0,3.1,Lisboa,337.0,216.0,41.1,110.9,4.8,0
2592,54.0,28.0,29.0,97.9,85.0,13,225.0,3.1,Lisboa,223.0,226.0,22.16,48.8,5.0,1
2593,60.0,34.0,55.0,99.8,78.0,9,412.0,2.9,Lisboa,416.0,272.0,50.55,175.1,8.3,0
2594,58.0,23.0,40.0,98.5,34.0,12,143.0,3.3,Lisboa,149.0,204.0,19.57,14.1,7.6,1
2595,49.0,25.0,38.0,98.0,96.0,9,289.0,3.2,Lisboa,298.0,189.0,39.88,67.4,4.6,1
2596,47.0,18.0,40.0,98.5,104.0,9,301.0,3.3,Lisboa,288.0,216.0,47.74,145.8,8.0,1
2597,73.0,18.0,30.0,96.8,69.0,10,222.0,3.3,Lisboa,216.0,177.0,35.33,58.4,6.1,1
2598,50.0,28.0,29.0,96.6,24.0,13,210.0,3.0,Lisboa,215.0,238.0,29.13,41.6,4.0,1
2599,69.0,23.0,24.0,99.4,68.0,10,228.0,3.4,Lisboa,244.0,217.0,36.98,17.0,5.5,1
2600,70.0,22.0,30.0,99.7,76.0,9,219.0,3.1,Lisboa,226.0,205.0,50.16,152.4,5.4,1
2601,77.0,20.0,34.0,98.4,79.0,10,257.0,3.6,,258.0,214.0,54.64,14.3,7.5,1
2602,51.0,23.0,35.0,97.3,57.0,10,330.0,3.3,Lisboa,316.0,195.0,43.69,13.9,4.7,0
2603,78.0,38.0,0.0,97.0,38.0,13,183.0,3.5,Porto,182.0,146.0,41.53,16.2,9.5,1
2604,80.0,21.0,31.0,94.7,,11,285.0,3.3,,273.0,194.0,46.1,113.6,3.9,0
2605,46.0,26.0,25.0,99.1,103.0,9,364.0,3.3,Lisboa,358.0,228.0,48.94,84.6,3.6,0
2606,41.0,22.0,40.0,99.0,68.0,10,212.0,3.3,Lisboa,219.0,193.0,30.32,13.0,5.3,0
2607,44.0,65.0,14.0,101.0,26.0,12,208.0,3.4,Lisboa,213.0,171.0,33.12,42.8,4.6,0
2608,57.0,19.0,36.0,96.0,36.0,11,205.0,3.1,Lisboa,206.0,226.0,36.85,14.4,7.4,0
2609,50.0,36.0,24.0,99.3,38.0,8,95.0,3.5,Porto,107.0,245.0,79.66,19.0,6.3,1
2610,55.0,28.0,20.0,98.0,61.0,10,131.0,3.5,Porto,122.0,195.0,46.53,22.4,7.5,1
2611,76.0,23.0,30.0,96.2,102.0,11,255.0,3.3,Lisboa,274.0,174.0,35.29,68.7,4.3,1
2612,48.0,21.0,28.0,99.4,150.0,11,267.0,3.1,Lisboa,272.0,185.0,39.37,42.2,7.9,1
2613,60.0,25.0,55.0,96.7,20.0,10,147.0,3.0,Lisboa,142.0,211.0,29.93,16.9,4.4,0
2614,58.0,23.0,24.0,99.6,56.0,10,259.0,3.3,Lisboa,234.0,173.0,61.01,182.7,5.0,0
2615,43.0,23.0,38.0,99.7,100.0,11,279.0,3.0,Lisboa,294.0,225.0,34.84,68.2,3.3,0
2616,55.0,25.0,32.0,100.9,132.0,10,304.0,3.2,Lisboa,301.0,198.0,38.63,127.3,5.6,0
2617,45.0,24.0,16.0,96.3,81.0,9,222.0,3.1,Lisboa,239.0,190.0,59.82,13.1,4.4,1
2618,69.0,28.0,55.0,98.7,54.0,9,202.0,3.1,Lisboa,214.0,214.0,37.91,116.7,2.8,0
2619,,27.0,0.0,98.8,78.0,10,289.0,3.4,Lisboa,297.0,152.0,26.99,64.1,5.8,0
2620,61.0,19.0,45.0,98.8,42.0,10,205.0,3.1,Lisboa,206.0,286.0,48.3,19.7,6.4,0
2621,63.0,23.0,62.0,97.4,91.0,11,220.0,3.4,Lisboa,231.0,211.0,37.09,14.2,4.3,1
2622,77.0,18.0,58.0,99.9,56.0,9,245.0,3.0,Lisboa,259.0,293.0,49.97,14.9,6.2,0
2623,59.0,45.0,11.0,98.6,16.0,9,62.0,3.3,Porto,68.0,263.0,92.44,16.4,6.8,1
2624,51.0,27.0,41.0,93.9,39.0,10,145.0,3.0,Lisboa,142.0,271.0,41.35,8.7,2.7,0
2625,51.0,23.0,26.0,102.1,48.0,11,180.0,3.2,Porto,165.0,244.0,51.78,20.0,8.3,1
2626,58.0,33.0,64.0,99.5,65.0,9,331.0,3.0,Lisboa,320.0,216.0,83.23,84.4,3.5,0
2627,71.0,29.0,30.0,98.6,58.0,11,152.0,3.3,Porto,156.0,245.0,82.76,25.7,8.3,1
2628,42.0,26.0,23.0,99.9,68.0,10,237.0,3.1,Lisboa,248.0,234.0,70.07,20.7,6.2,0
2629,56.0,27.0,24.0,97.2,73.0,9,390.0,3.3,Lisboa,387.0,220.0,48.64,60.3,5.9,1
2630,51.0,35.0,26.0,96.1,52.0,9,209.0,3.3,Lisboa,,200.0,59.15,54.0,3.9,0
2631,80.0,30.0,39.0,96.2,60.0,11,337.0,3.0,Lisboa,358.0,215.0,34.84,107.4,5.2,1
2632,72.0,20.0,38.0,96.9,54.0,12,151.0,3.1,Lisboa,175.0,186.0,18.95,49.7,3.6,1
2633,61.0,51.0,5.0,99.7,62.0,10,175.0,3.4,Porto,196.0,279.0,80.35,24.3,5.3,0
2634,72.0,24.0,42.0,99.4,108.0,9,312.0,3.1,Lisboa,321.0,195.0,48.29,71.6,4.8,0
2635,44.0,15.0,29.0,99.5,98.0,11,255.0,3.1,Lisboa,256.0,200.0,35.71,11.1,5.6,1
2636,63.0,23.0,37.0,97.7,115.0,9,340.0,3.0,Lisboa,336.0,229.0,61.59,132.0,4.5,0
2637,61.0,24.0,43.0,96.9,49.0,11,92.0,3.2,Porto,93.0,258.0,94.71,21.7,5.6,1
2638,70.0,32.0,24.0,100.1,67.0,9,158.0,3.2,Porto,181.0,225.0,105.81,40.3,5.7,0
2639,47.0,23.0,39.0,99.4,106.0,10,366.0,3.3,Lisboa,365.0,250.0,38.89,77.2,5.0,1
2640,77.0,25.0,68.0,102.2,86.0,12,484.0,3.0,Porto,483.0,224.0,49.78,84.2,5.0,1
2641,78.0,20.0,36.0,99.1,24.0,11,118.0,3.2,Lisboa,120.0,198.0,28.66,16.0,5.7,1
2642,51.0,28.0,39.0,100.1,61.0,12,161.0,3.2,Lisboa,189.0,247.0,22.88,15.8,4.8,1
2643,43.0,28.0,26.0,97.1,58.0,12,183.0,3.2,Lisboa,174.0,203.0,28.86,26.0,3.7,1
2644,50.0,23.0,35.0,98.4,69.0,12,224.0,3.1,Lisboa,225.0,230.0,27.44,52.2,4.4,1
2645,64.0,34.0,58.0,98.5,171.0,9,425.0,3.1,Lisboa,410.0,211.0,81.22,133.5,4.2,0
2646,55.0,39.0,21.0,95.9,28.0,10,116.0,3.4,Porto,107.0,238.0,76.49,20.7,6.5,0
2647,52.0,40.0,27.0,99.2,61.0,10,277.0,3.4,Lisboa,285.0,218.0,52.05,17.5,6.0,0
2648,52.0,32.0,19.0,94.0,58.0,12,262.0,3.2,Lisboa,263.0,183.0,31.06,81.4,4.1,1
2649,47.0,28.0,23.0,96.9,49.0,13,148.0,3.1,,180.0,193.0,30.9,63.4,2.6,1
2650,72.0,29.0,22.0,98.7,115.0,10,295.0,3.3,Lisboa,310.0,192.0,47.94,28.2,4.6,0
2651,44.0,20.0,37.0,100.3,72.0,11,212.0,3.2,Lisboa,203.0,201.0,42.71,22.1,5.8,1
2652,50.0,25.0,26.0,100.2,83.0,9,271.0,3.1,Lisboa,286.0,218.0,50.0,74.0,4.4,0
2653,68.0,24.0,27.0,98.0,110.0,11,264.0,3.3,Lisboa,270.0,179.0,44.18,40.8,5.6,1
2654,72.0,38.0,29.0,97.4,40.0,10,130.0,3.1,Porto,119.0,302.0,89.0,28.7,9.0,1
2655,47.0,18.0,31.0,98.3,101.0,9,262.0,3.2,Lisboa,263.0,239.0,55.18,124.3,5.4,1
2656,74.0,22.0,35.0,102.2,120.0,9,338.0,3.2,Lisboa,343.0,205.0,58.01,146.9,4.2,1
2657,65.0,28.0,33.0,97.7,28.0,13,95.0,3.2,Lisboa,100.0,180.0,37.8,79.3,3.5,1
2658,56.0,23.0,46.0,99.6,26.0,11,141.0,3.1,Lisboa,155.0,255.0,50.24,13.1,6.0,0
2659,66.0,27.0,53.0,97.7,97.0,9,311.0,3.0,Lisboa,321.0,210.0,46.31,159.7,5.4,0
2660,77.0,30.0,63.0,98.1,22.0,10,80.0,3.2,Porto,78.0,360.0,94.88,23.3,5.1,0
2661,53.0,27.0,31.0,98.2,86.0,13,264.0,3.5,Lisboa,261.0,184.0,28.89,19.8,4.2,1
2662,59.0,18.0,39.0,100.8,60.0,10,272.0,3.2,Lisboa,273.0,227.0,53.67,57.5,5.4,1
2663,74.0,31.0,35.0,102.0,62.0,9,187.0,3.4,Porto,179.0,278.0,77.88,24.6,6.2,1
2664,59.0,21.0,47.0,97.0,114.0,11,274.0,3.0,Lisboa,280.0,248.0,37.57,94.1,3.3,1
2665,77.0,40.0,29.0,99.3,20.0,9,77.0,3.4,Porto,74.0,258.0,100.34,21.7,5.0,0
2666,47.0,25.0,18.0,95.7,71.0,10,243.0,2.8,Lisboa,245.0,202.0,84.9,35.3,4.3,0
2667,54.0,19.0,75.0,98.3,97.0,9,325.0,3.4,Lisboa,319.0,216.0,40.87,152.9,6.8,1
2668,53.0,21.0,30.0,101.8,36.0,11,238.0,3.1,Lisboa,220.0,209.0,46.76,84.2,3.5,1
2669,64.0,31.0,33.0,98.1,62.0,10,225.0,3.3,Porto,234.0,251.0,79.26,25.9,11.0,0
2670,73.0,20.0,25.0,97.0,70.0,9,233.0,3.0,Lisboa,238.0,208.0,91.17,49.5,4.4,1
2671,41.0,22.0,30.0,100.2,142.0,9,341.0,2.9,Lisboa,342.0,199.0,69.35,104.3,4.3,1
2672,73.0,27.0,28.0,98.5,50.0,9,270.0,3.2,Lisboa,251.0,195.0,58.51,41.9,4.5,1
2673,50.0,31.0,37.0,100.9,64.0,13,199.0,3.2,Lisboa,191.0,240.0,33.38,57.5,5.5,1
2674,78.0,21.0,30.0,100.5,68.0,11,230.0,3.3,Lisboa,227.0,222.0,35.74,16.0,5.0,1
2675,51.0,24.0,29.0,99.9,64.0,10,275.0,3.5,Lisboa,282.0,241.0,64.0,47.1,5.9,1
2676,59.0,29.0,38.0,97.5,67.0,10,152.0,3.2,Porto,147.0,296.0,80.37,24.6,5.6,0
2677,61.0,23.0,41.0,99.0,32.0,10,92.0,3.2,Porto,92.0,242.0,77.87,20.0,8.0,1
2678,67.0,28.0,47.0,98.9,58.0,11,126.0,3.4,Porto,117.0,217.0,74.76,20.8,8.3,1
2679,61.0,30.0,47.0,98.9,32.0,9,248.0,3.0,Lisboa,253.0,212.0,46.0,11.3,4.3,0
2680,46.0,31.0,61.0,97.7,28.0,11,113.0,3.5,Porto,115.0,267.0,91.27,22.4,6.6,0
2681,79.0,21.0,38.0,97.3,38.0,9,99.0,3.3,Porto,103.0,301.0,58.35,21.1,4.7,0
2682,62.0,23.0,41.0,98.1,54.0,12,122.0,3.4,Porto,125.0,243.0,67.23,17.1,5.8,1
2683,77.0,22.0,39.0,97.2,60.0,12,222.0,3.0,Lisboa,219.0,182.0,31.22,18.2,3.1,1
2684,50.0,39.0,24.0,94.5,56.0,10,184.0,3.2,Porto,190.0,233.0,79.1,23.6,6.0,1
2685,67.0,22.0,30.0,96.4,64.0,10,229.0,3.3,Lisboa,246.0,214.0,48.78,15.9,4.5,0
2686,79.0,22.0,23.0,95.6,110.0,10,245.0,3.2,Lisboa,238.0,165.0,45.49,96.6,4.4,1
2687,42.0,21.0,29.0,96.8,121.0,8,392.0,3.0,Lisboa,377.0,199.0,47.77,106.5,4.3,0
2688,63.0,20.0,55.0,98.5,40.0,10,208.0,3.1,Lisboa,197.0,194.0,204.67,14.3,4.4,1
2689,80.0,30.0,1.0,98.0,51.0,10,151.0,3.2,Lisboa,156.0,194.0,46.15,61.4,4.3,0
2690,69.0,22.0,13.0,97.2,108.0,10,367.0,3.0,Lisboa,372.0,239.0,34.61,173.6,4.5,0
2691,45.0,29.0,14.0,97.7,63.0,9,224.0,3.0,Lisboa,222.0,189.0,58.3,38.7,3.4,0
2692,75.0,22.0,45.0,102.5,80.0,10,316.0,3.1,Lisboa,327.0,177.0,70.92,63.8,4.6,0
2693,77.0,21.0,29.0,101.1,83.0,10,368.0,3.2,Lisboa,379.0,200.0,44.31,87.3,5.6,1
2694,74.0,22.0,24.0,98.1,36.0,9,189.0,2.9,Lisboa,176.0,203.0,58.52,35.5,4.7,0
2695,60.0,36.0,104.0,101.3,73.0,9,179.0,2.8,Porto,154.0,261.0,640.32,31.9,20.1,0
2696,71.0,20.0,27.0,96.0,83.0,9,238.0,3.2,Lisboa,248.0,229.0,81.34,45.2,4.1,0
2697,51.0,25.0,32.0,98.0,78.0,12,180.0,3.2,Lisboa,183.0,193.0,14.34,24.0,6.7,1
2698,57.0,32.0,27.0,97.4,38.0,11,98.0,3.2,Porto,91.0,252.0,51.92,22.9,7.5,0
2699,46.0,17.0,31.0,97.5,116.0,11,299.0,3.5,Lisboa,283.0,175.0,40.37,58.9,4.4,1
2700,52.0,38.0,13.0,101.2,38.0,9,133.0,3.2,Porto,143.0,252.0,89.91,29.0,6.2,1
2701,50.0,22.0,30.0,97.6,61.0,9,309.0,3.0,Lisboa,317.0,220.0,50.47,130.9,5.2,1
2702,57.0,28.0,20.0,100.4,133.0,10,324.0,3.3,,316.0,196.0,124.21,57.4,4.2,1
2703,76.0,22.0,31.0,103.2,88.0,9,267.0,3.3,Lisboa,266.0,205.0,46.09,178.6,4.0,0
2704,62.0,31.0,0.0,97.4,80.0,11,179.0,3.2,Lisboa,180.0,185.0,63.92,15.4,6.8,1
2705,43.0,23.0,23.0,96.5,80.0,10,295.0,3.3,Lisboa,293.0,195.0,39.97,68.4,5.8,1
